league,id,minute,result,X,Y,xG,player,h_a,player_id,season,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,is_goal,X_m,Y_m,shot_distance,shot_angle,dist2,angle2,angle_distance,shotType_Head,shotType_LeftFoot,shotType_OtherBodyPart,shotType_RightFoot,situation_FromCorner,situation_OpenPlay,situation_Penalty,situation_SetPiece,lastAction_BallRecovery,lastAction_BallTouch,lastAction_BlockedPass,lastAction_Card,lastAction_Challenge,lastAction_ChanceMissed,lastAction_Chipped,lastAction_Clearance,lastAction_CornerAwarded,lastAction_Cross,lastAction_CrossNotClaimed,lastAction_Dispossessed,lastAction_End,lastAction_Error,lastAction_FormationChange,lastAction_Foul,lastAction_Goal,lastAction_GoodSkill,lastAction_HeadPass,lastAction_Interception,lastAction_KeeperPickup,lastAction_KeeperSweeper,lastAction_LayOff,lastAction_OffsidePass,lastAction_OffsideProvoked,lastAction_Pass,lastAction_PenaltyFaced,lastAction_Punch,lastAction_Rebound,lastAction_Save,lastAction_ShieldBallOpp,lastAction_Standard,lastAction_Start,lastAction_SubstitutionOn,lastAction_Tackle,lastAction_TakeOn,lastAction_Throughball,predicted_xg
Serie_A,252744.0,45.0,BlockedShot,0.8330000305175781,0.6840000152587891,0.0363406985998153,Fabio Quagliarella,a,1230.0,2018.0,9672.0,AC Milan,Sampdoria,3.0,2.0,2018-10-28 16:00:00,Riccardo Saponara,0,87.4650032043457,46.512001037597656,21.54126928916797,0.6197585293640387,464.0262825884512,0.3841006347194761,13.350385375289473,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.041949400231397
Ligue_1,320711.0,80.0,SavedShot,0.885,0.3629999923706055,0.0926956981420517,Pierre Lees-Melou,h,5619.0,2019.0,12768.0,Nice,Dijon,2.0,1.0,2019-09-21 18:00:00,Youcef Atal,0,92.925,24.683999481201173,15.251016053570336,0.6571268793348745,232.5934906662601,0.4318157355443907,10.021852585968746,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.13579208168287651
Serie_A,151012.0,80.0,MissedShots,0.7580000305175781,0.3920000076293945,0.0129912998527288,Serge Gakpe,a,1581.0,2016.0,3654.0,Cagliari,Chievo,4.0,0.0,2017-04-15 14:00:00,,0,79.5900032043457,26.656000518798827,26.449995567769847,0.28135328970920603,699.6022655350446,0.07915967363019243,7.441793265785965,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02446050730098887
Serie_A,470459.0,81.0,MissedShots,0.8630000305175781,0.485,0.0920732021331787,Nedim Bajrami,h,9851.0,2021.0,17087.0,Empoli,Napoli,3.0,2.0,2022-04-24 13:00:00,Petar Stojanovic,0,90.6150032043457,32.98,14.42111413209758,0.07078873147415249,207.96853281098456,0.005011044503719667,1.0208523758551613,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2281915502169997
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,498439.0,41.0,BlockedShot,0.8319999694824218,0.4929999923706055,0.0603407993912696,Danilo Pereira,a,9060.0,2022.0,19781.0,Lorient,Paris Saint Germain,1.0,2.0,2022-11-06 12:00:00,,0,87.3599967956543,33.52399948120117,17.646424270747413,0.02697760489942222,311.39628954322336,0.0007277911661093297,0.47605826186379857,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04531250437513138
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,41565.0,85.0,BlockedShot,0.8469999694824218,0.6990000152587891,0.0260278992354869,Adem Ljajic,h,1187.0,2014.0,5150.0,Roma,Fiorentina,2.0,0.0,2014-08-30 19:45:00,Gervinho,0,88.9349967956543,47.53200103759766,21.004746607307162,0.7000231405868211,441.1993800371817,0.49003239735703635,14.703808687277535,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02805169568686145
Serie_A,151854.0,20.0,MissedShots,0.7619999694824219,0.5,0.0273957997560501,M&#039;Baye Niang,h,1126.0,2016.0,3068.0,AC Milan,Crotone,2.0,1.0,2016-12-04 15:30:00,Gianluca Lapadula,0,80.0099967956543,34.0,24.990003204345697,0.0,624.5002601532083,0.0,0.0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.059594028486110596
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,63714.0,91.0,SavedShot,0.759000015258789,0.6229999923706054,0.0225053001195192,Emiliano Sala,a,3406.0,2015.0,2003.0,Monaco,Nantes,1.0,0.0,2015-11-21 23:00:00,Abdoulaye Touré,0,79.69500160217285,42.36399948120117,26.651443323684518,0.3192232401880875,710.299431235568,0.10190347707618141,8.507760093475744,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.029842614662009964
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,47813.0,42.0,MissedShots,0.9230000305175782,0.4579999923706055,0.1203669980168342,Lukas Podolski,a,3871.0,2014.0,4954.0,Cagliari,Inter,1.0,2.0,2015-02-23 20:00:00,Fredy Guarín,0,96.91500320434571,31.143999481201174,8.574608571189668,0.33956449818220635,73.52391214911931,0.11530404842573362,2.9116326565848647,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19027306575300817
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,173486.0,47.0,SavedShot,0.960999984741211,0.374000015258789,0.2949190139770508,José Callejón,h,1382.0,2017.0,7534.0,Napoli,Benevento,6.0,0.0,2017-09-17 14:00:00,Lorenzo Insigne,0,100.90499839782716,25.43200103759765,9.496296348657506,1.1249507918809363,90.17964434152587,1.2655142841535456,10.682866097358305,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12749752296092925
Ligue_1,433905.0,81.0,MissedShots,0.77,0.485,0.0868766009807586,Yacine Adli,h,6762.0,2021.0,17892.0,Bordeaux,Rennes,1.0,1.0,2021-09-26 11:00:00,,0,80.85000000000001,32.98,24.171530774859907,0.042210936999567905,584.2628999999996,0.0017817632023814907,1.0203029627207283,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0894841052509934
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,175702.0,58.0,SavedShot,0.8190000152587891,0.424000015258789,0.0604749992489814,Franck Kessié,a,1489.0,2017.0,7618.0,Sassuolo,AC Milan,0.0,2.0,2017-11-05 19:45:00,Suso,0,85.99500160217285,28.832001037597653,19.69513080374955,0.2655083399623065,387.89817737680437,0.07049467858953971,5.22922148504403,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08062746916974144
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,303617.0,48.0,SavedShot,0.8969999694824219,0.675,0.0665803998708725,Sada Thioub,h,4849.0,2018.0,11020.0,Nimes,Lyon,2.0,3.0,2019-05-24 19:05:00,Denis Bouanga,0,94.1849967956543,45.900000000000006,16.080245467964968,0.8331275320886177,258.5742943100079,0.6941014847240706,13.396895222104833,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07825263098446593
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,189287.0,3.0,SavedShot,0.720999984741211,0.4520000076293945,0.0461657010018825,Simone Verdi,h,1445.0,2017.0,7699.0,Bologna,Benevento,3.0,0.0,2018-01-21 14:00:00,,0,75.70499839782715,30.73600051879883,29.47627540047404,0.11096066050168354,868.8508114845911,0.012312268178969875,3.2707069875661263,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.049794826870061516
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,62995.0,65.0,MissedShots,0.805,0.474000015258789,0.0603847987949848,Steed Malbranque,h,3569.0,2015.0,1950.0,Lyon,Reims,1.0,0.0,2015-10-03 19:30:00,Jérémy Morel,0,84.525,32.23200103759765,20.551190849463094,0.08613549917737848,422.3514453310556,0.007419324218536168,1.7701870825080763,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06727065368063045
Serie_A,472722.0,78.0,SavedShot,0.9519999694824218,0.5420000076293945,0.8119419813156128,Joaquín Correa,h,1809.0,2021.0,17109.0,Inter,Empoli,4.0,2.0,2022-05-06 16:45:00,Ivan Perisic,0,99.95999679565429,36.85600051879882,5.79295876588071,0.5155488126679786,33.558371263194154,0.2657905782433625,2.9865530135843583,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7125217093108449
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,498509.0,10.0,MissedShots,0.95,0.4809999847412109,0.4743039906024933,Yunis Abdelhamid,h,5624.0,2022.0,19785.0,Reims,Nantes,1.0,0.0,2022-11-06 14:00:00,Alexis Flips,0,99.75,32.70799896240234,5.406640979494886,0.24130041640136132,29.231766681153424,0.058225890955470365,1.3046247196847802,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.264937736527113
Ligue_1,66373.0,30.0,MissedShots,0.759000015258789,0.6469999694824219,0.0136628001928329,Gilles Sunu,a,3493.0,2015.0,2080.0,Paris Saint Germain,Angers,5.0,1.0,2016-01-23 20:00:00,Mohamed Yattara,0,79.69500160217285,43.99599792480469,27.2077731250967,0.3762065119689538,740.2629184267342,0.1415313396478466,10.235741425835272,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018479629128428852
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,357541.0,55.0,SavedShot,0.875999984741211,0.5320000076293945,0.0500908009707927,Wissam Ben Yedder,h,3210.0,2019.0,12936.0,Monaco,Angers,1.0,0.0,2020-02-04 18:00:00,Cesc Fàbregas,0,91.97999839782716,36.17600051879882,13.200584077168559,0.16559703727894098,174.25541997839608,0.02742237875556297,2.1859776135306768,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05425309973915766
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,49319.0,10.0,MissedShots,0.95,0.62,0.0279658995568752,Massimo Maccarone,h,1315.0,2014.0,4855.0,Empoli,Parma,2.0,2.0,2015-04-19 14:00:00,Mirko Valdifiori,0,99.75,42.16,9.702994383178831,0.9990873069449271,94.14809999999994,0.9981754468984669,9.694138527591893,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.037419395028854156
Serie_A,399323.0,47.0,MissedShots,0.7609999847412109,0.38,0.0289271995425224,Mert Müldür,h,7950.0,2020.0,15604.0,Sassuolo,Parma Calcio 1913,1.0,1.0,2021-01-17 14:00:00,Hamed Junior Traore,0,79.90499839782714,25.84,26.388344120331958,0.3143805450289553,696.3447054130583,0.09883512709270299,8.295982006961589,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.022538607910636093
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,262711.0,32.0,MissedShots,0.8090000152587891,0.54,0.0169527009129524,Mehdi Abeid,a,4403.0,2018.0,10831.0,Saint-Etienne,Dijon,3.0,0.0,2018-12-22 19:00:00,Benjamin Jeannot,0,84.94500160217285,36.72,20.23861064245393,0.13480449000012054,409.60136073684953,0.0181722505241926,2.7282555859670143,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03385960240554851
Serie_A,559408.0,64.0,BlockedShot,0.7959999847412109,0.6730000305175782,0.0280892010778188,Loum Tchaouna,h,9977.0,2023.0,22509.0,Salernitana,Genoa,1.0,2.0,2024-01-21 17:00:00,Domagoj Bradaric,0,83.57999839782714,45.764002075195314,24.437843879161836,0.5022337207763844,597.2082134622876,0.25223871028489125,12.27350925918384,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03975337351682764
Ligue_1,402729.0,50.0,SavedShot,0.9,0.4329999923706055,0.04626439884305,Anthony Briancon,a,6861.0,2020.0,15981.0,Paris Saint Germain,Nimes,3.0,0.0,2021-02-03 20:00:00,Zinedine Ferhat,0,94.5,29.443999481201175,11.445835082129008,0.4093888606931676,131.00714072729517,0.16759923925964978,4.685797383954683,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.037954840520375774
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,303270.0,76.0,MissedShots,0.938000030517578,0.5759999847412111,0.2834390103816986,Federico Dionisi,a,1867.0,2018.0,9942.0,AC Milan,Frosinone,2.0,0.0,2019-05-19 16:00:00,Raffaele Maiello,0,98.49000320434568,39.16799896240235,8.31193548788856,0.6709832573358253,69.08827155482123,0.45021853162499437,5.577169548428708,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2734720544874238
Serie_A,384240.0,18.0,BlockedShot,0.926999969482422,0.3,0.0464345999062061,Rick Karsdorp,a,6362.0,2020.0,15473.0,AC Milan,Roma,3.0,3.0,2020-10-26 19:45:00,Pedro,0,97.33499679565432,20.4,15.611286754224636,1.0575692399885885,243.71227412262957,1.1184526973700408,16.51001666790927,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06817023826230488
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,221841.0,5.0,MissedShots,0.855999984741211,0.2639999961853027,0.0353108011186122,Radja Nainggolan,a,1251.0,2018.0,9598.0,Bologna,Inter,0.0,3.0,2018-09-01 16:00:00,Matteo Politano,0,89.87999839782715,17.95199974060058,22.048872097578897,0.8151634523226532,486.15276077539323,0.6644914540025865,17.973434698883032,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022628420265627194
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,50182.0,66.0,SavedShot,0.9469999694824218,0.66,0.0686130002140998,Paolo Cannavaro,h,1462.0,2014.0,4825.0,Sassuolo,Genoa,3.0,1.0,2015-05-31 19:45:00,Domenico Berardi,0,99.43499679565429,44.88,12.220624397483874,1.097999608786205,149.3436606643781,1.205603140894659,13.418240807560446,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06898904439052311
